timestamp,value
19-09-2017 15,2.81
19-09-2017 16,2.4
19-09-2017 17,1.22
19-09-2017 18,1.78
19-09-2017 19,2.7
19-09-2017 20,1.53
19-09-2017 21,1.37
19-09-2017 22,0.58
19-09-2017 23,1.22
20-09-2017 0,0.66
20-09-2017 1,0.3
20-09-2017 2,0.27
20-09-2017 3,0.49
20-09-2017 4,0.88
20-09-2017 5,1.33
20-09-2017 6,2.51
20-09-2017 7,3.22
20-09-2017 8,3.76
20-09-2017 9,2.89
20-09-2017 10,3.27
20-09-2017 11,2.38
20-09-2017 12,2.73
20-09-2017 13,2.35
20-09-2017 14,1.33
20-09-2017 15,2.06
20-09-2017 16,1.84
20-09-2017 17,2.93
20-09-2017 18,1.01
20-09-2017 19,0.92
20-09-2017 20,2.75
20-09-2017 21,2.15
20-09-2017 22,2.15
20-09-2017 23,0.55
21-09-2017 0,0.92
21-09-2017 1,0.41
21-09-2017 2,0.26
21-09-2017 3,0.26
21-09-2017 4,0.39
21-09-2017 5,1.98
21-09-2017 6,2.83
21-09-2017 7,2.6
21-09-2017 8,2.95
21-09-2017 9,0.87
21-09-2017 10,0.98
21-09-2017 11,2.47
21-09-2017 12,1.31
21-09-2017 13,2.06
21-09-2017 14,3.71
21-09-2017 15,2.81
21-09-2017 16,2.6
21-09-2017 17,3.23
21-09-2017 18,1.94
21-09-2017 19,1.92
21-09-2017 20,1.86
21-09-2017 21,2.22
21-09-2017 22,4.7
21-09-2017 23,4.05
22-09-2017 0,3.09
22-09-2017 1,3.08
22-09-2017 2,3.27
22-09-2017 3,3.61
22-09-2017 4,2.02
22-09-2017 5,1.18
22-09-2017 6,2.72
22-09-2017 7,3.64
22-09-2017 8,3.95
22-09-2017 9,4.23
22-09-2017 10,3.93
22-09-2017 11,2.59
22-09-2017 12,5.21
22-09-2017 13,2.01
22-09-2017 14,1.69
22-09-2017 15,2.21
22-09-2017 16,3.64
22-09-2017 17,4.23
22-09-2017 18,3.82
22-09-2017 19,3.73
22-09-2017 20,3.8
22-09-2017 21,5.31
22-09-2017 22,3.72
22-09-2017 23,3.79
23-09-2017 0,0.81
23-09-2017 1,0.51
23-09-2017 2,0.96
23-09-2017 3,0.34
23-09-2017 4,0.35
23-09-2017 5,0.46
23-09-2017 6,1.5
23-09-2017 7,2.61
23-09-2017 8,2.12
23-09-2017 9,2.16
23-09-2017 10,2.74
23-09-2017 11,1.72
23-09-2017 12,1.69
23-09-2017 13,1.43
23-09-2017 14,0.7
23-09-2017 15,0.5
23-09-2017 16,1.56
23-09-2017 17,0.87
23-09-2017 18,0.86
23-09-2017 19,0.94
23-09-2017 20,1.6
23-09-2017 21,1.36
23-09-2017 22,1.19
23-09-2017 23,1.06
24-09-2017 0,0.49
24-09-2017 1,1.22
24-09-2017 2,0.28
24-09-2017 3,0.27
24-09-2017 4,0.26
24-09-2017 5,1.04
24-09-2017 6,0.99
24-09-2017 7,1.4
24-09-2017 8,1.73
24-09-2017 9,2.84
24-09-2017 10,1.8
24-09-2017 11,1.26
24-09-2017 12,2.69
24-09-2017 13,3.1
24-09-2017 14,0.5
24-09-2017 15,0.46
24-09-2017 16,0.46
24-09-2017 17,1.85
24-09-2017 18,2.1
24-09-2017 19,2.17
24-09-2017 20,2.15
24-09-2017 21,2.62
24-09-2017 22,0.8
24-09-2017 23,1.26
25-09-2017 0,0.31
25-09-2017 1,0.28
25-09-2017 2,0.27
25-09-2017 3,1.08
25-09-2017 4,0.28
25-09-2017 5,0.74
25-09-2017 6,1.93
25-09-2017 7,1.52
25-09-2017 8,0.54
25-09-2017 9,1.02
25-09-2017 10,0.3
25-09-2017 11,0.3
25-09-2017 12,0.39
25-09-2017 13,0.41
25-09-2017 14,1.25
25-09-2017 15,0.42
25-09-2017 16,0.88
25-09-2017 17,1.11
25-09-2017 18,2.27
25-09-2017 19,3.79
25-09-2017 20,4.44
25-09-2017 21,4.38
25-09-2017 22,6.27
25-09-2017 23,3.71
26-09-2017 0,3.27
26-09-2017 1,1.36
26-09-2017 2,0.95
26-09-2017 3,0.25
26-09-2017 4,0.25
26-09-2017 5,0.94
26-09-2017 6,2.72
26-09-2017 7,2.42
26-09-2017 8,0.96
26-09-2017 9,1.79
26-09-2017 10,3.87
26-09-2017 11,2.85
26-09-2017 12,1.84
26-09-2017 13,0.83
26-09-2017 14,1.07
26-09-2017 15,0.87
26-09-2017 16,1.76
26-09-2017 17,0.94
26-09-2017 18,2.11
26-09-2017 19,1.69
26-09-2017 20,1.31
26-09-2017 21,4.07
26-09-2017 22,3.4
26-09-2017 23,4.43
27-09-2017 0,4.16
27-09-2017 1,3.28
27-09-2017 2,1.6
27-09-2017 3,0.33
27-09-2017 4,0.25
27-09-2017 5,1.73
27-09-2017 6,1.67
27-09-2017 7,1.81
27-09-2017 8,2.99
27-09-2017 9,2.11
27-09-2017 10,2.54
27-09-2017 11,1.61
27-09-2017 12,2.75
27-09-2017 13,1.96
27-09-2017 14,0.6
27-09-2017 15,0.74
27-09-2017 16,2.56
27-09-2017 17,1.07
27-09-2017 18,0.99
27-09-2017 19,1.45
27-09-2017 20,0.97
27-09-2017 21,0.67
27-09-2017 22,0.62
27-09-2017 23,0.62
28-09-2017 0,0.48
28-09-2017 1,1.12
28-09-2017 2,0.28
28-09-2017 3,0.33
28-09-2017 4,0.29
28-09-2017 5,0.29
28-09-2017 6,1.01
28-09-2017 7,2.48
28-09-2017 8,0.89
28-09-2017 9,0.83
28-09-2017 10,0.84
28-09-2017 11,1.69
28-09-2017 12,1.98
28-09-2017 13,1.16
28-09-2017 14,1.48
28-09-2017 15,2.13
28-09-2017 16,2.54
28-09-2017 17,2.55
28-09-2017 18,1.04
28-09-2017 19,3.37
28-09-2017 20,4.29
28-09-2017 21,3.29
28-09-2017 22,1.96
28-09-2017 23,0.86
29-09-2017 0,0.64
29-09-2017 1,0.28
29-09-2017 2,0.26
29-09-2017 3,0.25
29-09-2017 4,0.73
29-09-2017 5,1.53
29-09-2017 6,2.02
29-09-2017 7,2.67
29-09-2017 8,3.08
29-09-2017 9,1.95
29-09-2017 10,1.9
29-09-2017 11,1.77
29-09-2017 12,1.56
29-09-2017 13,1.97
29-09-2017 14,0.99
29-09-2017 15,0.88
29-09-2017 16,1.05
29-09-2017 17,1.71
29-09-2017 18,2.24
29-09-2017 19,1.15
29-09-2017 20,1.32
29-09-2017 21,1.07
29-09-2017 22,0.63
29-09-2017 23,0.5
30-09-2017 0,1.32
30-09-2017 1,1.2
30-09-2017 2,0.39
30-09-2017 3,0.25
30-09-2017 4,0.29
30-09-2017 5,1.11
30-09-2017 6,1.49
30-09-2017 7,1.7
30-09-2017 8,2.47
30-09-2017 9,2.66
30-09-2017 10,4.1
30-09-2017 11,1.75
30-09-2017 12,2.08
30-09-2017 13,2.11
30-09-2017 14,1.65
30-09-2017 15,0.81
30-09-2017 16,0.92
30-09-2017 17,4.59
30-09-2017 18,2.03
30-09-2017 19,2.31
30-09-2017 20,0.96
30-09-2017 21,0.74
30-09-2017 22,1.4
30-09-2017 23,0.47
01-10-2017 0,1.6
01-10-2017 1,0.28
01-10-2017 2,0.9
01-10-2017 3,0.27
01-10-2017 4,0.37
01-10-2017 5,0.47
01-10-2017 6,2.99
01-10-2017 7,2.65
01-10-2017 8,2.96
01-10-2017 9,4.04
01-10-2017 10,3.64
01-10-2017 11,3.24
01-10-2017 12,1.26
01-10-2017 13,0.86
01-10-2017 14,0.7
01-10-2017 15,1.9
01-10-2017 16,1.14
01-10-2017 17,0.85
01-10-2017 18,1.71
01-10-2017 19,5.62
01-10-2017 20,5.59
01-10-2017 21,4.17
01-10-2017 22,3.35
01-10-2017 23,3.16
02-10-2017 0,5.76
02-10-2017 1,0.37
02-10-2017 2,0.26
02-10-2017 3,0.7
02-10-2017 4,2.1
02-10-2017 5,1.56
02-10-2017 6,2.21
02-10-2017 7,0.81
02-10-2017 8,0.23
02-10-2017 9,0.23
02-10-2017 10,0.31
02-10-2017 11,1.67
02-10-2017 12,0.77
02-10-2017 13,2.12
02-10-2017 14,2.36
02-10-2017 15,2.82
02-10-2017 16,6.63
02-10-2017 17,6.39
02-10-2017 18,4.89
02-10-2017 19,3.94
02-10-2017 20,4.08
02-10-2017 21,4.18
02-10-2017 22,1.49
02-10-2017 23,0.29
03-10-2017 0,0.25
03-10-2017 1,0.25
03-10-2017 2,1.13
03-10-2017 3,0.52
03-10-2017 4,1.44
03-10-2017 5,2.54
03-10-2017 6,3.65
03-10-2017 7,0.61
03-10-2017 8,0.18
03-10-2017 9,0.28
03-10-2017 10,1.05
03-10-2017 11,1.38
03-10-2017 12,0.8
03-10-2017 13,2.81
03-10-2017 14,3.01
03-10-2017 15,3.01
03-10-2017 16,2.96
03-10-2017 17,3.67
03-10-2017 18,2.4
03-10-2017 19,2.06
03-10-2017 20,4.3
03-10-2017 21,5.88
03-10-2017 22,3.32
03-10-2017 23,3.1
04-10-2017 0,3.15
04-10-2017 1,3.8
04-10-2017 2,1.65
04-10-2017 3,0.57
04-10-2017 4,1.37
04-10-2017 5,3.37
04-10-2017 6,3.87
04-10-2017 7,3.54
04-10-2017 8,3.71
04-10-2017 9,2.86
04-10-2017 10,2.71
04-10-2017 11,3.46
04-10-2017 12,2.64
04-10-2017 13,2.76
04-10-2017 14,1.88
04-10-2017 15,3.85
04-10-2017 16,1.6
04-10-2017 17,4.12
04-10-2017 18,3.96
04-10-2017 19,2.85
04-10-2017 20,3.58
04-10-2017 21,1.58
04-10-2017 22,0.31
04-10-2017 23,0.99
05-10-2017 0,0.25
05-10-2017 1,0.25
05-10-2017 2,0.29
05-10-2017 3,1.42
05-10-2017 4,1.64
05-10-2017 5,3.05
05-10-2017 6,4.05
05-10-2017 7,0.79
05-10-2017 8,0.19
05-10-2017 9,0.64
05-10-2017 10,0.86
05-10-2017 11,1.87
05-10-2017 12,0.94
05-10-2017 13,2.99
05-10-2017 14,3.02
05-10-2017 15,3.16
05-10-2017 16,3.86
05-10-2017 17,3.5
05-10-2017 18,4.42
05-10-2017 19,2.44
05-10-2017 20,1.98
05-10-2017 21,4.94
05-10-2017 22,4.3
05-10-2017 23,3.12
06-10-2017 0,3.06
06-10-2017 1,3.8
06-10-2017 2,3.21
06-10-2017 3,3.49
06-10-2017 4,3.08
06-10-2017 5,4.39
06-10-2017 6,3.59
06-10-2017 7,5.85
06-10-2017 8,5.07
06-10-2017 9,4.37
06-10-2017 10,1.95
06-10-2017 11,1.81
06-10-2017 12,1.47
06-10-2017 13,1.79
06-10-2017 14,1.09
06-10-2017 15,1.72
06-10-2017 16,3.2
06-10-2017 17,1.98
06-10-2017 18,1.88
06-10-2017 19,1.23
06-10-2017 20,0.53
06-10-2017 21,1.13
06-10-2017 22,1.79
06-10-2017 23,1.65
07-10-2017 0,0.3
07-10-2017 1,0.28
07-10-2017 2,0.25
07-10-2017 3,1.21
07-10-2017 4,0.43
07-10-2017 5,2.26
07-10-2017 6,2.75
07-10-2017 7,3.69
07-10-2017 8,4.91
07-10-2017 9,3.57
07-10-2017 10,4.08
07-10-2017 11,2.55
07-10-2017 12,1.12
07-10-2017 13,0.23
07-10-2017 14,0.43
07-10-2017 15,0.29
07-10-2017 16,0.86
07-10-2017 17,0.23
07-10-2017 18,0.18
07-10-2017 19,0.2
07-10-2017 20,0.21
07-10-2017 21,0.21
07-10-2017 22,1.11
07-10-2017 23,0.2
08-10-2017 0,0.21
08-10-2017 1,0.21
08-10-2017 2,0.18
08-10-2017 3,0.17
08-10-2017 4,0.26
08-10-2017 5,1.13
08-10-2017 6,0.19
08-10-2017 7,0.16
08-10-2017 8,0.14
08-10-2017 9,0.14
08-10-2017 10,0.16
08-10-2017 11,0.17
08-10-2017 12,1.2
08-10-2017 13,0.17
08-10-2017 14,0.17
08-10-2017 15,0.16
08-10-2017 16,0.18
08-10-2017 17,0.15
08-10-2017 18,0.18
08-10-2017 19,0.18
08-10-2017 20,1.29
08-10-2017 21,0.22
08-10-2017 22,0.16
08-10-2017 23,0.17
09-10-2017 0,0.2
09-10-2017 1,0.2
09-10-2017 2,0.18
09-10-2017 3,0.18
09-10-2017 4,1.29
09-10-2017 5,0.18
09-10-2017 6,0.2
09-10-2017 7,0.15
09-10-2017 8,0.15
09-10-2017 9,0.13
09-10-2017 10,0.14
09-10-2017 11,0.16
09-10-2017 12,1.33
09-10-2017 13,0.16
09-10-2017 14,0.17
09-10-2017 15,0.16
09-10-2017 16,0.16
09-10-2017 17,0.17
09-10-2017 18,0.16
09-10-2017 19,0.2
09-10-2017 20,0.99
09-10-2017 21,0.5
09-10-2017 22,0.19
09-10-2017 23,0.17
10-10-2017 0,0.19
10-10-2017 1,0.2
10-10-2017 2,0.2
10-10-2017 3,0.19
10-10-2017 4,1.41
10-10-2017 5,0.21
10-10-2017 6,0.37
10-10-2017 7,1.17
10-10-2017 8,1.6
10-10-2017 9,1.65
10-10-2017 10,1.65
10-10-2017 11,1.67
10-10-2017 12,2.45
10-10-2017 13,1.57
10-10-2017 14,1.18
10-10-2017 15,1.14
10-10-2017 16,1.14
10-10-2017 17,1.18
10-10-2017 18,1.18
10-10-2017 19,1.23
10-10-2017 20,1.65
10-10-2017 21,1.9
10-10-2017 22,1.19
10-10-2017 23,1.2
11-10-2017 0,1.23
11-10-2017 1,1.51
11-10-2017 2,1.5
11-10-2017 3,1.49
11-10-2017 4,1.48
11-10-2017 5,2.66
11-10-2017 6,5.22
11-10-2017 7,5.25
11-10-2017 8,5.21
11-10-2017 9,5.2
11-10-2017 10,5.22
11-10-2017 11,5.27
11-10-2017 12,5.68
11-10-2017 13,6.36
11-10-2017 14,5.29
11-10-2017 15,5.59
11-10-2017 16,3.78
11-10-2017 17,4.55
11-10-2017 18,6.18
11-10-2017 19,5.76
11-10-2017 20,4.62
11-10-2017 21,4.74
11-10-2017 22,3.85
11-10-2017 23,1.19
12-10-2017 0,0.28
12-10-2017 1,0.19
12-10-2017 2,0.35
12-10-2017 3,0.62
12-10-2017 4,1.66
12-10-2017 5,3.51
12-10-2017 6,3.26
12-10-2017 7,0.66
12-10-2017 8,1.23
12-10-2017 9,0.39
12-10-2017 10,0.17
12-10-2017 11,0.46
12-10-2017 12,1.53
12-10-2017 13,3.9
12-10-2017 14,3.51
12-10-2017 15,4
12-10-2017 16,3.85
12-10-2017 17,3.74
12-10-2017 18,3.13
12-10-2017 19,2.54
12-10-2017 20,2.38
12-10-2017 21,4.65
12-10-2017 22,3.53
12-10-2017 23,2.1
13-10-2017 0,0.28
13-10-2017 1,0.24
13-10-2017 2,0.23
13-10-2017 3,1.43
13-10-2017 4,0.88
13-10-2017 5,3.86
13-10-2017 6,7.35
13-10-2017 7,7.24
13-10-2017 8,6.85
13-10-2017 9,6.29
13-10-2017 10,6.01
13-10-2017 11,5.23
13-10-2017 12,3.99
13-10-2017 13,3.77
13-10-2017 14,2.89
13-10-2017 15,1.98
13-10-2017 16,1.63
13-10-2017 17,1.4
13-10-2017 18,2.12
13-10-2017 19,0.97
13-10-2017 20,0.98
13-10-2017 21,0.97
13-10-2017 22,0.44
13-10-2017 23,1.2
14-10-2017 0,0.3
14-10-2017 1,0.25
14-10-2017 2,0.27
14-10-2017 3,0.57
14-10-2017 4,0.62
14-10-2017 5,2.47
14-10-2017 6,2.55
14-10-2017 7,2.25
14-10-2017 8,2.11
14-10-2017 9,2.12
14-10-2017 10,3.38
14-10-2017 11,2.08
14-10-2017 12,1.89
14-10-2017 13,2.61
14-10-2017 14,0.91
14-10-2017 15,1.03
14-10-2017 16,1.58
14-10-2017 17,1.54
14-10-2017 18,2.7
14-10-2017 19,3.8
14-10-2017 20,0.67
14-10-2017 21,0.62
14-10-2017 22,0.78
14-10-2017 23,0.67
15-10-2017 0,0.25
15-10-2017 1,0.27
15-10-2017 2,0.22
15-10-2017 3,1.39
15-10-2017 4,0.64
15-10-2017 5,2.23
15-10-2017 6,2.63
15-10-2017 7,3
15-10-2017 8,3.84
15-10-2017 9,2.6
15-10-2017 10,3.54
15-10-2017 11,3.28
15-10-2017 12,3
15-10-2017 13,1.95
15-10-2017 14,1.91
15-10-2017 15,1.11
15-10-2017 16,1.13
15-10-2017 17,1.7
15-10-2017 18,3.56
15-10-2017 19,3.38
15-10-2017 20,3.64
15-10-2017 21,4.78
15-10-2017 22,0.71
15-10-2017 23,1.03
16-10-2017 0,0.25
16-10-2017 1,0.22
16-10-2017 2,0.24
16-10-2017 3,1.04
16-10-2017 4,1.25
16-10-2017 5,1.99
16-10-2017 6,2.79
16-10-2017 7,0.75
16-10-2017 8,0.38
16-10-2017 9,0.38
16-10-2017 10,0.71
16-10-2017 11,1.4
16-10-2017 12,0.68
16-10-2017 13,2.74
16-10-2017 14,2.92
16-10-2017 15,4.86
16-10-2017 16,3.33
16-10-2017 17,3.54
16-10-2017 18,5.13
16-10-2017 19,5.14
16-10-2017 20,4.05
16-10-2017 21,4.02
16-10-2017 22,4.14
16-10-2017 23,3.75
17-10-2017 0,1.12
17-10-2017 1,0.28
17-10-2017 2,0.23
17-10-2017 3,1.19
17-10-2017 4,1.17
17-10-2017 5,2.39
17-10-2017 6,3.74
17-10-2017 7,0.46
17-10-2017 8,0.17
17-10-2017 9,0.31
17-10-2017 10,0.47
17-10-2017 11,1.58
17-10-2017 12,0.83
17-10-2017 13,3.14
17-10-2017 14,3.54
17-10-2017 15,3.93
17-10-2017 16,3.5
17-10-2017 17,4.1
17-10-2017 18,2.81
17-10-2017 19,2.37
17-10-2017 20,2.96
17-10-2017 21,5.57
17-10-2017 22,3.25
17-10-2017 23,3.06
18-10-2017 0,3.09
18-10-2017 1,3.08
18-10-2017 2,3.99
18-10-2017 3,2.98
18-10-2017 4,1.36
18-10-2017 5,2.4
18-10-2017 6,2.99
18-10-2017 7,3.47
18-10-2017 8,2.71
18-10-2017 9,2.72
18-10-2017 10,2.38
18-10-2017 11,1.4
18-10-2017 12,2.8
18-10-2017 13,3.5
18-10-2017 14,1.85
18-10-2017 15,4.09
18-10-2017 16,1.2
18-10-2017 17,3.59
18-10-2017 18,5.1
18-10-2017 19,5.08
18-10-2017 20,3.05
18-10-2017 21,1.71
18-10-2017 22,0.6
18-10-2017 23,1.6
19-10-2017 0,0.26
19-10-2017 1,0.21
19-10-2017 2,0.55
19-10-2017 3,2.22
19-10-2017 4,1.52
19-10-2017 5,3.36
19-10-2017 6,3.47
19-10-2017 7,1.18
19-10-2017 8,0.34
19-10-2017 9,0.58
19-10-2017 10,0.84
19-10-2017 11,0.96
19-10-2017 12,1.63
19-10-2017 13,3.4
19-10-2017 14,3.58
19-10-2017 15,4.13
19-10-2017 16,4.34
19-10-2017 17,4.21
19-10-2017 18,2.61
19-10-2017 19,2.27
19-10-2017 20,2.71
19-10-2017 21,3.02
19-10-2017 22,4.84
19-10-2017 23,3.01
20-10-2017 0,3.05
20-10-2017 1,3.02
20-10-2017 2,3.32
20-10-2017 3,2.11
20-10-2017 4,1.14
20-10-2017 5,2.86
20-10-2017 6,4.02
20-10-2017 7,3.46
20-10-2017 8,3.13
20-10-2017 9,3.27
20-10-2017 10,2.54
20-10-2017 11,1.81
20-10-2017 12,2
20-10-2017 13,1.44
20-10-2017 14,4.02
20-10-2017 15,2.66
20-10-2017 16,2.56
20-10-2017 17,2.5
20-10-2017 18,3.93
20-10-2017 19,5.01
20-10-2017 20,1.74
20-10-2017 21,1.51
20-10-2017 22,0.55
20-10-2017 23,0.44
21-10-2017 0,1.12
21-10-2017 1,0.22
21-10-2017 2,0.22
21-10-2017 3,1.3
21-10-2017 4,0.47
21-10-2017 5,2.56
21-10-2017 6,3.06
21-10-2017 7,3.16
21-10-2017 8,2.86
21-10-2017 9,3.62
21-10-2017 10,2.32
21-10-2017 11,2.85
21-10-2017 12,2.1
21-10-2017 13,2.59
21-10-2017 14,4.47
21-10-2017 15,3.02
21-10-2017 16,2.46
21-10-2017 17,4.23
21-10-2017 18,1.96
21-10-2017 19,2.54
21-10-2017 20,2
21-10-2017 21,0.96
21-10-2017 22,0.52
21-10-2017 23,0.54
22-10-2017 0,1.03
22-10-2017 1,0.23
22-10-2017 2,0.24
22-10-2017 3,0.46
22-10-2017 4,1.16
22-10-2017 5,2.63
22-10-2017 6,2.55
22-10-2017 7,2.93
22-10-2017 8,3.27
22-10-2017 9,3.57
22-10-2017 10,2.66
22-10-2017 11,2.35
22-10-2017 12,3.89
22-10-2017 13,5.88
22-10-2017 14,3.75
22-10-2017 15,4.19
22-10-2017 16,5.17
22-10-2017 17,4.88
22-10-2017 18,4.27
22-10-2017 19,2.45
22-10-2017 20,1.57
22-10-2017 21,0.57
22-10-2017 22,1.03
22-10-2017 23,0.23
23-10-2017 0,0.2
23-10-2017 1,0.37
23-10-2017 2,0.89
23-10-2017 3,0.47
23-10-2017 4,1.46
23-10-2017 5,4.1
23-10-2017 6,3.34
23-10-2017 7,0.53
23-10-2017 8,1.29
23-10-2017 9,0.5
23-10-2017 10,0.83
23-10-2017 11,0.89
23-10-2017 12,0.79
23-10-2017 13,3.93
23-10-2017 14,3.25
23-10-2017 15,3.57
23-10-2017 16,3.21
23-10-2017 17,3.11
23-10-2017 18,3.13
23-10-2017 19,4.2
23-10-2017 20,6.02
23-10-2017 21,4.78
23-10-2017 22,3.67
23-10-2017 23,4.42
24-10-2017 0,3.03
24-10-2017 1,3
24-10-2017 2,2.31
24-10-2017 3,1.76
24-10-2017 4,1.49
24-10-2017 5,3.57
24-10-2017 6,4.16
24-10-2017 7,1.22
24-10-2017 8,0.57
24-10-2017 9,0.56
24-10-2017 10,0.95
24-10-2017 11,1.75
24-10-2017 12,0.84
24-10-2017 13,3.65
24-10-2017 14,3.73
24-10-2017 15,4.34
24-10-2017 16,4.49
24-10-2017 17,3.51
24-10-2017 18,2.57
24-10-2017 19,1.55
24-10-2017 20,2.49
24-10-2017 21,5.65
24-10-2017 22,3.26
24-10-2017 23,3.11
25-10-2017 0,3.76
25-10-2017 1,3.14
25-10-2017 2,3.07
25-10-2017 3,2.9
25-10-2017 4,1.3
25-10-2017 5,3.13
25-10-2017 6,2.57
25-10-2017 7,3.28
25-10-2017 8,2.95
25-10-2017 9,3.16
25-10-2017 10,4.96
25-10-2017 11,5.06
25-10-2017 12,3.43
25-10-2017 13,1.54
25-10-2017 14,1.32
25-10-2017 15,2.3
25-10-2017 16,0.8
25-10-2017 17,1.5
25-10-2017 18,0.89
25-10-2017 19,3.83
25-10-2017 20,3.98
25-10-2017 21,0.65
25-10-2017 22,1.01
25-10-2017 23,0.57
26-10-2017 0,0.26
26-10-2017 1,0.24
26-10-2017 2,0.24
26-10-2017 3,1.34
26-10-2017 4,1.4
26-10-2017 5,2.24
26-10-2017 6,3.56
26-10-2017 7,0.63
26-10-2017 8,0.5
26-10-2017 9,0.48
26-10-2017 10,0.97
26-10-2017 11,1.08
26-10-2017 12,0.74
26-10-2017 13,2.98
26-10-2017 14,2.88
26-10-2017 15,3.22
26-10-2017 16,4.63
26-10-2017 17,4.82
26-10-2017 18,3.42
26-10-2017 19,1.84
26-10-2017 20,1.56
26-10-2017 21,5.77
26-10-2017 22,4.11
26-10-2017 23,3.07
27-10-2017 0,3.06
27-10-2017 1,3.72
27-10-2017 2,2.94
27-10-2017 3,1
27-10-2017 4,1.35
27-10-2017 5,4.09
27-10-2017 6,3.16
27-10-2017 7,3.97
27-10-2017 8,3.13
27-10-2017 9,3.12
27-10-2017 10,1.95
27-10-2017 11,3.25
27-10-2017 12,1.69
27-10-2017 13,1.69
27-10-2017 14,1.92
27-10-2017 15,1.37
27-10-2017 16,3.21
27-10-2017 17,3.06
27-10-2017 18,2.98
27-10-2017 19,1.9
27-10-2017 20,2.97
27-10-2017 21,1.58
27-10-2017 22,1.45
27-10-2017 23,1.38
28-10-2017 0,0.34
28-10-2017 1,0.23
28-10-2017 2,0.27
28-10-2017 3,0.56
28-10-2017 4,1.25
28-10-2017 5,3.14
28-10-2017 6,3.45
28-10-2017 7,3.31
28-10-2017 8,3.59
28-10-2017 9,3.2
28-10-2017 10,2.61
28-10-2017 11,3.95
28-10-2017 12,2.33
28-10-2017 13,2.86
28-10-2017 14,3.02
28-10-2017 15,3.19
28-10-2017 16,1.18
28-10-2017 17,1.79
28-10-2017 18,1.37
28-10-2017 19,0.86
28-10-2017 20,1.06
28-10-2017 21,1.6
28-10-2017 22,0.8
28-10-2017 23,0.28
29-10-2017 0,0.3
29-10-2017 1,0.33
29-10-2017 2,2.105
29-10-2017 3,2.105
29-10-2017 4,0.98
29-10-2017 5,0.87
29-10-2017 6,3.93
29-10-2017 7,4.09
29-10-2017 8,3.98
29-10-2017 9,4.82
29-10-2017 10,3.58
29-10-2017 11,3.35
29-10-2017 12,3.7
29-10-2017 13,2.71
29-10-2017 14,2.17
29-10-2017 15,1.99
29-10-2017 16,1.37
29-10-2017 17,4.52
29-10-2017 18,7.61
29-10-2017 19,4.75
29-10-2017 20,3.95
29-10-2017 21,4.18
29-10-2017 22,5.72
29-10-2017 23,2.33
29-10-2017 24,0.52
30-10-2017 0,0.78
30-10-2017 1,0.42
30-10-2017 2,0.4
30-10-2017 3,0.73
30-10-2017 4,1.92
30-10-2017 5,4.75
30-10-2017 6,4.96
30-10-2017 7,0.83
30-10-2017 8,1.6
30-10-2017 9,1.01
30-10-2017 10,0.99
30-10-2017 11,1.44
30-10-2017 12,1.57
30-10-2017 13,2.26
30-10-2017 14,4.51
30-10-2017 15,4.81
30-10-2017 16,7.87
30-10-2017 17,5.9
30-10-2017 18,3.61
30-10-2017 19,3.42
30-10-2017 20,3.39
30-10-2017 21,1.73
30-10-2017 22,0.51
30-10-2017 23,0.29
31-10-2017 0,0.24
31-10-2017 1,1.25
31-10-2017 2,1.07
31-10-2017 3,1.05
31-10-2017 4,2
31-10-2017 5,5
31-10-2017 6,4.59
31-10-2017 7,1.45
31-10-2017 8,1.38
31-10-2017 9,1.58
31-10-2017 10,0.75
31-10-2017 11,1.43
31-10-2017 12,3.67
31-10-2017 13,1.78
31-10-2017 14,5.36
31-10-2017 15,5.52
31-10-2017 16,4.54
31-10-2017 17,5.3
31-10-2017 18,4.4
31-10-2017 19,4.18
31-10-2017 20,5.52
31-10-2017 21,2.12
31-10-2017 22,3.1
31-10-2017 23,2.99
01-11-2017 0,3.73
01-11-2017 1,3.02
01-11-2017 2,2.48
01-11-2017 3,0.75
01-11-2017 4,1.26
01-11-2017 5,4.04
01-11-2017 6,4.13
01-11-2017 7,4.98
01-11-2017 8,3.6
01-11-2017 9,3.28
01-11-2017 10,2.2
01-11-2017 11,2.72
01-11-2017 12,2.63
01-11-2017 13,2.34
01-11-2017 14,2.26
01-11-2017 15,2.06
01-11-2017 16,3.26
01-11-2017 17,4.77
01-11-2017 18,5.97
01-11-2017 19,6.2
01-11-2017 20,4.4
01-11-2017 21,3.3
01-11-2017 22,3.23
01-11-2017 23,3.03
02-11-2017 0,2.12
02-11-2017 1,0.34
02-11-2017 2,0.51
02-11-2017 3,0.57
02-11-2017 4,1.26
02-11-2017 5,4.03
02-11-2017 6,3.41
02-11-2017 7,0.38
02-11-2017 8,0.94
02-11-2017 9,0.15
02-11-2017 10,0.15
02-11-2017 11,0.62
02-11-2017 12,0.82
02-11-2017 13,1.39
02-11-2017 14,3.84
02-11-2017 15,4.06
02-11-2017 16,4.37
02-11-2017 17,4.39
02-11-2017 18,4.59
02-11-2017 19,4.77
02-11-2017 20,1.91
02-11-2017 21,0.54
02-11-2017 22,0.42
02-11-2017 23,1.5
03-11-2017 0,0.24
03-11-2017 1,0.21
03-11-2017 2,0.5
03-11-2017 3,1.43
03-11-2017 4,0.81
03-11-2017 5,3.98
03-11-2017 6,5.14
03-11-2017 7,4.6
03-11-2017 8,4.57
03-11-2017 9,4.98
03-11-2017 10,3.22
